ID_CLIENTE,SAFRA_REF,PROBABILIDADE_INADIMPLENCIA
2371917341091102894,2021-07-01,0.028935771
2371917341091102894,2021-07-01,0.024877742
2371917341091102894,2021-07-01,0.02268456
2371917341091102894,2021-07-01,0.012552235
2371917341091102894,2021-08-01,0.007912739
2371917341091102894,2021-09-01,0.040376548
2371917341091102894,2021-09-01,0.041055348
2371917341091102894,2021-10-01,0.010247774
2371917341091102894,2021-10-01,0.009606571
2371917341091102894,2021-10-01,0.01027311
2377020220794016532,2021-07-01,0.16338128
2377020220794016532,2021-07-01,0.21290131
2377020220794016532,2021-07-01,0.22196604
2377020220794016532,2021-08-01,0.01511215
2380458252615213706,2021-07-01,0.020207262
2380458252615213706,2021-07-01,0.02774308
2380458252615213706,2021-08-01,0.02322586
2380458252615213706,2021-09-01,0.02823129
2380458252615213706,2021-09-01,0.013915113
2380458252615213706,2021-09-01,0.021813966
2380458252615213706,2021-09-01,0.021813966
2380458252615213706,2021-10-01,0.011914478
2380458252615213706,2021-10-01,0.008594001
2382123267535341265,2021-07-01,0.18455
2382123267535341265,2021-07-01,0.19589801
2382123267535341265,2021-07-01,0.34950513
2382123267535341265,2021-07-01,0.018843655
2382123267535341265,2021-07-01,0.029830627
2382123267535341265,2021-07-01,0.08127761
2382123267535341265,2021-08-01,0.010777306
2382123267535341265,2021-08-01,0.009711067
2382123267535341265,2021-08-01,0.010314885
2382123267535341265,2021-08-01,0.012588024
2382123267535341265,2021-08-01,0.011056382
2382123267535341265,2021-08-01,0.012306657
2382123267535341265,2021-08-01,0.00961604
2382123267535341265,2021-09-01,0.008894242
2382123267535341265,2021-09-01,0.008056583
2382123267535341265,2021-09-01,0.009302579
2382123267535341265,2021-10-01,0.0071686
2382123267535341265,2021-10-01,0.0073035625
2386535178006664233,2021-08-01,0.7684696
2397171153213063761,2021-07-01,0.028094865
2397171153213063761,2021-07-01,0.023785591
2397171153213063761,2021-07-01,0.028130308
2397171153213063761,2021-07-01,0.010033264
2397171153213063761,2021-07-01,0.011218052
2397171153213063761,2021-07-01,0.009495656
2397171153213063761,2021-07-01,0.011059746
2397171153213063761,2021-07-01,0.008230467
2397171153213063761,2021-08-01,0.00936842
2397171153213063761,2021-08-01,0.01657781
2397171153213063761,2021-08-01,0.009660558
2397171153213063761,2021-08-01,0.010818316
2397171153213063761,2021-08-01,0.008624643
2397171153213063761,2021-08-01,0.008121024
2397171153213063761,2021-08-01,0.0089930575
2397171153213063761,2021-08-01,0.00834812
2397171153213063761,2021-08-01,0.005594377
2397171153213063761,2021-08-01,0.008881885
2397171153213063761,2021-08-01,0.005594377
2397171153213063761,2021-08-01,0.0065705087
2397171153213063761,2021-09-01,0.007934938
2397171153213063761,2021-09-01,0.0099630235
2397171153213063761,2021-09-01,0.010223693
2397171153213063761,2021-09-01,0.015119932
2397171153213063761,2021-09-01,0.010503959
2397171153213063761,2021-09-01,0.010503959
2397171153213063761,2021-09-01,0.009131231
2397171153213063761,2021-09-01,0.009608336
2397171153213063761,2021-09-01,0.010685926
2397171153213063761,2021-09-01,0.0066751097
2397171153213063761,2021-09-01,0.21926133
2397171153213063761,2021-09-01,0.010375111
2397171153213063761,2021-09-01,0.00968302
2397171153213063761,2021-10-01,0.004359082
2397171153213063761,2021-10-01,0.00706094
2397171153213063761,2021-10-01,0.006517292
2397171153213063761,2021-10-01,0.006483925
2397171153213063761,2021-10-01,0.0039172005
2397171153213063761,2021-10-01,0.005910248
2397171153213063761,2021-10-01,0.005228973
2397171153213063761,2021-10-01,0.0057770577
2397171153213063761,2021-10-01,0.003697282
2397171153213063761,2021-10-01,0.0034648275
2397171153213063761,2021-10-01,0.002484528
2397171153213063761,2021-10-01,0.003183013
2397171153213063761,2021-11-01,0.0045698476
2397171153213063761,2021-11-01,0.0034991247
2397171153213063761,2021-11-01,0.004611988
2397171153213063761,2021-11-01,0.0036623494
2397171153213063761,2021-11-01,0.0045606312
2397171153213063761,2021-11-01,0.003800524
2397171153213063761,2021-11-01,0.0029352922
2397171153213063761,2021-11-01,0.004733906
2397171153213063761,2021-11-01,0.007544563
2397171153213063761,2021-11-01,0.005962821
2407532237672094312,2021-07-01,0.024497984
2407532237672094312,2021-07-01,0.024862431
2407532237672094312,2021-07-01,0.030627413
2407532237672094312,2021-08-01,0.009673715
2407532237672094312,2021-08-01,0.011180825
2407532237672094312,2021-08-01,0.18026122
2407532237672094312,2021-08-01,0.008814195
2407532237672094312,2021-09-01,0.008919279
2407532237672094312,2021-09-01,0.0069369036
2407532237672094312,2021-09-01,0.006391642
2407532237672094312,2021-09-01,0.003837508
2407532237672094312,2021-10-01,0.008279456
2407532237672094312,2021-10-01,0.0077453097
2407532237672094312,2021-10-01,0.010371602
2407532237672094312,2021-10-01,0.15401544
2407532237672094312,2021-10-01,0.00700106
2407532237672094312,2021-11-01,0.008758609
2407532237672094312,2021-11-01,0.008330692
2407532237672094312,2021-11-01,0.00780134
2407532237672094312,2021-11-01,0.006948367
2408009918678280470,2021-07-01,0.016245995
2408009918678280470,2021-07-01,0.01701433
2408009918678280470,2021-07-01,0.018613564
2408009918678280470,2021-07-01,0.008031406
2408009918678280470,2021-07-01,0.008811267
2408009918678280470,2021-07-01,0.010421135
2408009918678280470,2021-07-01,0.009939553
2408009918678280470,2021-07-01,0.0077798516
2408009918678280470,2021-07-01,0.013877899
2408009918678280470,2021-07-01,0.01288508
2408009918678280470,2021-07-01,0.013378629
2408009918678280470,2021-07-01,0.011806932
2408009918678280470,2021-08-01,0.008548472
2408009918678280470,2021-08-01,0.0066366973
2408009918678280470,2021-08-01,0.0099292295
2408009918678280470,2021-08-01,0.009001162
2408009918678280470,2021-08-01,0.006881532
2408009918678280470,2021-08-01,0.007818644
2408009918678280470,2021-08-01,0.0065052095
2408009918678280470,2021-08-01,0.0053088577
2408009918678280470,2021-08-01,0.008714947
2408009918678280470,2021-09-01,0.010418141
2408009918678280470,2021-09-01,0.010016951
2408009918678280470,2021-09-01,0.01038283
2408009918678280470,2021-09-01,0.0149161415
2408009918678280470,2021-09-01,0.015368458
2408009918678280470,2021-09-01,0.015358172
2408009918678280470,2021-09-01,0.019333506
2408009918678280470,2021-09-01,0.070369124
2408009918678280470,2021-09-01,0.01714036
2408009918678280470,2021-09-01,0.01745631
2408009918678280470,2021-09-01,0.01648465
2408009918678280470,2021-09-01,0.009302214
2408009918678280470,2021-09-01,0.009100474
2408009918678280470,2021-09-01,0.009416836
2408009918678280470,2021-09-01,0.009416836
2408009918678280470,2021-10-01,0.0064948564
2408009918678280470,2021-10-01,0.0064948564
2408009918678280470,2021-10-01,0.0064948564
2408009918678280470,2021-10-01,0.0063018203
2408009918678280470,2021-10-01,0.007645621
2408009918678280470,2021-10-01,0.005862806
2408009918678280470,2021-10-01,0.006838008
2408009918678280470,2021-10-01,0.00711611
2408009918678280470,2021-10-01,0.0045943847
2408009918678280470,2021-10-01,0.0045943847
2408009918678280470,2021-10-01,0.006658594
2408009918678280470,2021-10-01,0.006658594
2408009918678280470,2021-10-01,0.0076644206
2408009918678280470,2021-10-01,0.0075175087
2408009918678280470,2021-11-01,0.0076855277
2408009918678280470,2021-11-01,0.0061604963
2408009918678280470,2021-11-01,0.007338647
2408009918678280470,2021-11-01,0.005551191
2408009918678280470,2021-11-01,0.007453384
2408009918678280470,2021-11-01,0.007352178
2408009918678280470,2021-11-01,0.0076722796
2423599281313969582,2021-09-01,0.035832923
2432667449154431819,2021-08-01,0.28267562
2432667449154431819,2021-09-01,0.18983684
2432667449154431819,2021-10-01,0.26806766
2439954154030259398,2021-07-01,0.020823823
2439954154030259398,2021-10-01,0.019788498
2439954154030259398,2021-10-01,0.015509006
2439954154030259398,2021-10-01,0.0060600233
2439954154030259398,2021-11-01,0.006052721
2439954154030259398,2021-11-01,0.011408805
2444743522510084109,2021-07-01,0.017543534
2444743522510084109,2021-09-01,0.075507544
2451708306555441014,2021-07-01,0.011899773
2451708306555441014,2021-07-01,0.010606921
2451708306555441014,2021-07-01,0.008088223
2451708306555441014,2021-07-01,0.003314684
2451708306555441014,2021-08-01,0.0069968244
2451708306555441014,2021-08-01,0.00623793
2451708306555441014,2021-08-01,0.006153313
2451708306555441014,2021-09-01,0.0039648926
2451708306555441014,2021-09-01,0.003152837
2451708306555441014,2021-09-01,0.0030561558
2451708306555441014,2021-09-01,0.0030106928
2451708306555441014,2021-09-01,0.0033184781
2451708306555441014,2021-09-01,0.0033077472
2451708306555441014,2021-09-01,0.0033969656
2451708306555441014,2021-09-01,0.0025924856
2451708306555441014,2021-10-01,0.0024492096
2451708306555441014,2021-10-01,0.002999602
2451708306555441014,2021-11-01,0.003750789
2455576782104041698,2021-07-01,0.021099038
2455576782104041698,2021-07-01,0.038478434
2455576782104041698,2021-07-01,0.04347359
2455576782104041698,2021-07-01,0.26708198
2455576782104041698,2021-08-01,0.01894457
2455576782104041698,2021-08-01,0.010729173
2455576782104041698,2021-08-01,0.012155973
2455576782104041698,2021-09-01,0.0063487445
2455576782104041698,2021-09-01,0.006559012
2455576782104041698,2021-10-01,0.016125994
2455576782104041698,2021-10-01,0.016125994
2455576782104041698,2021-11-01,0.4116208
2466177460692220853,2021-07-01,0.020483589
2466177460692220853,2021-08-01,0.021990974
2466177460692220853,2021-08-01,0.012867031
2467590416042313927,2021-07-01,0.016046252
2467590416042313927,2021-08-01,0.021786563
2467590416042313927,2021-10-01,0.019791273
2467590416042313927,2021-10-01,0.0058489316
2467590416042313927,2021-11-01,0.0062224716
2493305884832539159,2021-07-01,0.019869158
2493305884832539159,2021-07-01,0.019562798
2493305884832539159,2021-08-01,0.038240597
2493305884832539159,2021-09-01,0.005287407
2493305884832539159,2021-09-01,0.01773659
2493305884832539159,2021-10-01,0.009649064
2493305884832539159,2021-10-01,0.0060948147
2493688222671282470,2021-07-01,0.048727524
2493688222671282470,2021-07-01,0.072118446
2493688222671282470,2021-07-01,0.04715547
2493688222671282470,2021-07-01,0.012685609
2493688222671282470,2021-08-01,0.008459395
2493688222671282470,2021-08-01,0.009337183
2493688222671282470,2021-08-01,0.008531858
2493688222671282470,2021-09-01,0.0064185136
2493688222671282470,2021-09-01,0.0077239336
2493688222671282470,2021-09-01,0.0070498525
2493688222671282470,2021-09-01,0.0057863495
2493688222671282470,2021-10-01,0.006955395
2493688222671282470,2021-11-01,0.0051337583
2493688222671282470,2021-11-01,0.0041622636
2499050168966442376,2021-08-01,0.03157396
2499050168966442376,2021-08-01,0.04232004
2499050168966442376,2021-09-01,0.15871532
2508429106201166689,2021-08-01,0.028062461
2508429106201166689,2021-08-01,0.0263066
2508429106201166689,2021-09-01,0.018059956
2508429106201166689,2021-09-01,0.010612508
2508429106201166689,2021-09-01,0.011685
2508429106201166689,2021-09-01,0.009576114
2508429106201166689,2021-10-01,0.010341954
2508429106201166689,2021-10-01,0.009412123
2508429106201166689,2021-10-01,0.010570923
2508429106201166689,2021-10-01,0.0068228464
2508429106201166689,2021-11-01,0.008727029
2508429106201166689,2021-11-01,0.008246882
2522900990060384939,2021-11-01,0.03271482
2522900990060384939,2021-11-01,0.040666513
2522900990060384939,2021-11-01,0.023176355
2530707686830644666,2021-07-01,0.019840892
2530707686830644666,2021-07-01,0.024907771
2530707686830644666,2021-07-01,0.024907771
2530707686830644666,2021-07-01,0.008992756
2530707686830644666,2021-07-01,0.0071513196
2530707686830644666,2021-07-01,0.007620099
2530707686830644666,2021-08-01,0.009161832
2530707686830644666,2021-08-01,0.006757159
2530707686830644666,2021-09-01,0.010117939
2530707686830644666,2021-09-01,0.0070510707
2530707686830644666,2021-09-01,0.007866079
2530707686830644666,2021-10-01,0.008507264
2530707686830644666,2021-11-01,0.0069507365
2532435113844289043,2021-07-01,0.023809254
2532435113844289043,2021-07-01,0.026577868
2532435113844289043,2021-07-01,0.025140692
2532435113844289043,2021-07-01,0.010829619
2532435113844289043,2021-07-01,0.011837726
2532435113844289043,2021-07-01,0.012764053
2532435113844289043,2021-07-01,0.012764053
2532435113844289043,2021-07-01,0.011977807
2532435113844289043,2021-07-01,0.012508888
2532435113844289043,2021-07-01,0.015580934
2532435113844289043,2021-07-01,0.010438656
2532435113844289043,2021-07-01,0.01124288
2532435113844289043,2021-07-01,0.009407203
2532435113844289043,2021-07-01,0.012803332
2532435113844289043,2021-07-01,0.010199229
2532435113844289043,2021-07-01,0.010199229
2532435113844289043,2021-08-01,0.010456971
2532435113844289043,2021-08-01,0.01143079
2532435113844289043,2021-08-01,0.010456971
2532435113844289043,2021-08-01,0.009962172
2532435113844289043,2021-08-01,0.0104122935
2532435113844289043,2021-08-01,0.01020284
2532435113844289043,2021-08-01,0.010053754
2532435113844289043,2021-08-01,0.011766172
2532435113844289043,2021-08-01,0.0101335775
2532435113844289043,2021-08-01,0.009920852
2532435113844289043,2021-08-01,0.009497149
2532435113844289043,2021-09-01,0.006740634
2532435113844289043,2021-09-01,0.008996743
2532435113844289043,2021-09-01,0.007399823
2532435113844289043,2021-09-01,0.007241202
2532435113844289043,2021-09-01,0.007081191
2532435113844289043,2021-09-01,0.0066525317
2532435113844289043,2021-09-01,0.0087869875
2532435113844289043,2021-09-01,0.0072134305
2532435113844289043,2021-09-01,0.00835353
2532435113844289043,2021-09-01,0.008091077
2532435113844289043,2021-09-01,0.0063370024
2532435113844289043,2021-09-01,0.0066564875
2532435113844289043,2021-09-01,0.00691829
2532435113844289043,2021-09-01,0.005880837
2532435113844289043,2021-09-01,0.007183388
2532435113844289043,2021-09-01,0.032193538
2532435113844289043,2021-09-01,0.0059722792
2532435113844289043,2021-09-01,0.0061170706
2532435113844289043,2021-09-01,0.0069450215
2532435113844289043,2021-09-01,0.0061170706
2532435113844289043,2021-10-01,0.007354012
2532435113844289043,2021-10-01,0.007354012
2532435113844289043,2021-10-01,0.007469663
2532435113844289043,2021-10-01,0.006198081
2532435113844289043,2021-10-01,0.0069708587
2532435113844289043,2021-10-01,0.008053759
2532435113844289043,2021-10-01,0.0065840366
2532435113844289043,2021-10-01,0.007257475
2532435113844289043,2021-10-01,0.0064998684
2532435113844289043,2021-10-01,0.005585164
2532435113844289043,2021-11-01,0.008130959
2532435113844289043,2021-11-01,0.0075770803
2532435113844289043,2021-11-01,0.006490815
2535803443850893368,2021-07-01,0.015386392
2535803443850893368,2021-07-01,0.013705815
2535803443850893368,2021-08-01,0.014728158
2535803443850893368,2021-08-01,0.008788072
2535803443850893368,2021-09-01,0.11702384
2535803443850893368,2021-10-01,0.009131477
2535803443850893368,2021-10-01,0.008100697
2535803443850893368,2021-10-01,0.008137899
2535803443850893368,2021-10-01,0.0088561615
2535803443850893368,2021-11-01,0.009318764
2549266739079962864,2021-09-01,0.22279316
2550506309527280168,2021-10-01,0.0115156155
2550506309527280168,2021-10-01,0.017779708
2550506309527280168,2021-10-01,0.016257819
2554972344348383830,2021-07-01,0.019077482
2554972344348383830,2021-07-01,0.035860024
2554972344348383830,2021-07-01,0.026972078
2554972344348383830,2021-10-01,0.012744396
2554972344348383830,2021-11-01,0.009417744
2554972344348383830,2021-11-01,0.0125759635
2573553293518763494,2021-08-01,0.042124443
2573553293518763494,2021-08-01,0.037875168
2573553293518763494,2021-09-01,0.020412719
2573553293518763494,2021-09-01,0.011435408
2573553293518763494,2021-09-01,0.010295733
2573553293518763494,2021-09-01,0.0076359813
2573553293518763494,2021-09-01,0.010275442
2573553293518763494,2021-09-01,0.013841741
2573553293518763494,2021-09-01,0.013841741
2573553293518763494,2021-09-01,0.009723851
2573553293518763494,2021-09-01,0.010807019
2573553293518763494,2021-10-01,0.009939056
2573553293518763494,2021-10-01,0.006873718
2573553293518763494,2021-10-01,0.006913008
2573553293518763494,2021-11-01,0.007395688
2573553293518763494,2021-11-01,0.00702266
2573553293518763494,2021-11-01,0.013330685
2573553293518763494,2021-11-01,0.0063956073
2598475569074240783,2021-07-01,0.032521397
2598475569074240783,2021-08-01,0.014768608
2598475569074240783,2021-10-01,0.01193841
2598475569074240783,2021-10-01,0.005923444
2598475569074240783,2021-10-01,0.0079010585
2598475569074240783,2021-11-01,0.0061992793
2598475569074240783,2021-11-01,0.007731283
2619109825960703851,2021-08-01,0.012267231
2619109825960703851,2021-08-01,0.013818726
2619109825960703851,2021-08-01,0.012521345
2619109825960703851,2021-09-01,0.008132729
2619109825960703851,2021-09-01,0.007742078
2619109825960703851,2021-09-01,0.0051107705
2619109825960703851,2021-09-01,0.007107056
2619109825960703851,2021-10-01,0.007137019
2619109825960703851,2021-10-01,0.006425143
2619109825960703851,2021-10-01,0.0064202985
2619109825960703851,2021-11-01,0.004843076
2619109825960703851,2021-11-01,0.004017663
2619109825960703851,2021-11-01,0.0055322624
2619109825960703851,2021-11-01,0.0028502038
2634859679238614382,2021-07-01,0.008277686
2634859679238614382,2021-07-01,0.00873026
2634859679238614382,2021-07-01,0.008743471
2634859679238614382,2021-07-01,0.0046488703
2634859679238614382,2021-07-01,0.004504468
2634859679238614382,2021-07-01,0.0046465676
2634859679238614382,2021-07-01,0.0049856417
2634859679238614382,2021-07-01,0.0035392009
2634859679238614382,2021-07-01,0.004781116
2634859679238614382,2021-08-01,0.004491458
2634859679238614382,2021-08-01,0.17786396
2634859679238614382,2021-08-01,0.0067199394
2634859679238614382,2021-08-01,0.005549933
2634859679238614382,2021-08-01,0.004721008
2634859679238614382,2021-08-01,0.004552832
2634859679238614382,2021-09-01,0.0033996096
2634859679238614382,2021-09-01,0.0026778956
2634859679238614382,2021-09-01,0.0026778956
2634859679238614382,2021-09-01,0.0038860857
2634859679238614382,2021-09-01,0.002265584
2634859679238614382,2021-09-01,0.002988069
2634859679238614382,2021-09-01,0.00314727
2634859679238614382,2021-09-01,0.0028162783
2634859679238614382,2021-09-01,0.0029694226
2634859679238614382,2021-09-01,0.002549743
2634859679238614382,2021-10-01,0.0018382347
2634859679238614382,2021-10-01,0.0018967929
2634859679238614382,2021-10-01,0.0019567916
2634859679238614382,2021-10-01,0.011895665
2634859679238614382,2021-10-01,0.0116329165
2634859679238614382,2021-10-01,0.0024452694
2634859679238614382,2021-11-01,0.0019073681
2634859679238614382,2021-11-01,0.009222507
2634859679238614382,2021-11-01,0.0019914242
2634859679238614382,2021-11-01,0.0130299
2634859679238614382,2021-11-01,0.012328277
2645324649046215594,2021-07-01,0.010743203
2645324649046215594,2021-07-01,0.017519748
2645324649046215594,2021-07-01,0.017519748
2645324649046215594,2021-07-01,0.0050021634
2645324649046215594,2021-07-01,0.008516463
2645324649046215594,2021-07-01,0.007778931
2645324649046215594,2021-07-01,0.008685731
2645324649046215594,2021-08-01,0.005112138
2645324649046215594,2021-08-01,0.008887659
2645324649046215594,2021-08-01,0.005158211
2645324649046215594,2021-08-01,0.004818221
2645324649046215594,2021-08-01,0.0046382626
2645324649046215594,2021-08-01,0.0038767257
2645324649046215594,2021-09-01,0.004314055
2645324649046215594,2021-09-01,0.0037631965
2645324649046215594,2021-09-01,0.007121732
2645324649046215594,2021-09-01,0.0031492917
2645324649046215594,2021-10-01,0.0029529342
2645324649046215594,2021-10-01,0.009991378
2645324649046215594,2021-10-01,0.0038592608
2645324649046215594,2021-10-01,0.0026265276
2645324649046215594,2021-10-01,0.0024144645
2645324649046215594,2021-11-01,0.005654511
2645324649046215594,2021-11-01,0.0059237895
2645324649046215594,2021-11-01,0.004205248
2645324649046215594,2021-11-01,0.0027285095
2645324649046215594,2021-11-01,0.005138365
2658946240987854807,2021-07-01,0.02633865
2658946240987854807,2021-07-01,0.032600723
2658946240987854807,2021-07-01,0.028953208
2658946240987854807,2021-07-01,0.017328061
2658946240987854807,2021-07-01,0.014364231
2658946240987854807,2021-07-01,0.014364231
2658946240987854807,2021-07-01,0.0088263145
2658946240987854807,2021-08-01,0.010967747
2658946240987854807,2021-08-01,0.011081771
2658946240987854807,2021-08-01,0.01833246
2658946240987854807,2021-09-01,0.013736221
2658946240987854807,2021-09-01,0.01626995
2658946240987854807,2021-09-01,0.008761901
2658946240987854807,2021-10-01,0.0068744086
2658946240987854807,2021-10-01,0.23076174
2658946240987854807,2021-11-01,0.010189164
2658946240987854807,2021-11-01,0.009243352
2658946240987854807,2021-11-01,0.010098973
2658946240987854807,2021-11-01,0.009990854
2658946240987854807,2021-11-01,0.008710087
2658946240987854807,2021-11-01,0.008710087
2673576168790933175,2021-08-01,0.045708317
2677901391425651891,2021-07-01,0.00908271
2677901391425651891,2021-10-01,0.02562043
2677901391425651891,2021-10-01,0.024558358
2677901391425651891,2021-11-01,0.0038951684
2678966409665050034,2021-07-01,0.036394555
2678966409665050034,2021-07-01,0.03618955
2678966409665050034,2021-07-01,0.03877549
2678966409665050034,2021-07-01,0.015635192
2678966409665050034,2021-08-01,0.009802201
2678966409665050034,2021-09-01,0.0112278415
2678966409665050034,2021-09-01,0.010403968
2678966409665050034,2021-09-01,0.011042939
2678966409665050034,2021-09-01,0.009475468
2678966409665050034,2021-09-01,0.00958123
2678966409665050034,2021-10-01,0.49723718
2678966409665050034,2021-10-01,0.28272337
2678966409665050034,2021-10-01,0.013437354
2678966409665050034,2021-10-01,0.0077917753
2678966409665050034,2021-11-01,0.0058080447
2678966409665050034,2021-11-01,0.0063007986
2678966409665050034,2021-11-01,0.006423019
2687720147676132707,2021-08-01,0.016984768
2687720147676132707,2021-08-01,0.013942993
2687720147676132707,2021-08-01,0.02163605
2687720147676132707,2021-08-01,0.006897446
2687720147676132707,2021-09-01,0.0118223475
2687720147676132707,2021-09-01,0.0145564815
2687720147676132707,2021-10-01,0.008244831
2687720147676132707,2021-10-01,0.005576323
2687720147676132707,2021-11-01,0.016776443
2687720147676132707,2021-11-01,0.008133883
2687720147676132707,2021-11-01,0.0075413682
2694466161223698243,2021-07-01,0.24601749
2694466161223698243,2021-07-01,0.25848335
2694466161223698243,2021-07-01,0.16712278
2726314736140152277,2021-07-01,0.40027872
2726314736140152277,2021-07-01,0.40027872
2726314736140152277,2021-10-01,0.37232763
2726314736140152277,2021-10-01,0.21373235
2735662700719640627,2021-07-01,0.02550245
2735662700719640627,2021-07-01,0.022764577
2735662700719640627,2021-08-01,0.019911738
2735662700719640627,2021-09-01,0.012217877
2735662700719640627,2021-10-01,0.0064457445
2735662700719640627,2021-11-01,0.007024865
2735662700719640627,2021-11-01,0.00781006
2759416556905651870,2021-10-01,0.198268
2759416556905651870,2021-10-01,0.13272928
2759416556905651870,2021-11-01,0.2032523
2762573180349093009,2021-09-01,0.024787491
2763141362035716801,2021-07-01,0.011196683
2763141362035716801,2021-07-01,0.009957363
2763141362035716801,2021-07-01,0.013168436
2763141362035716801,2021-08-01,0.0054328945
2763141362035716801,2021-09-01,0.0364418
2763141362035716801,2021-09-01,0.027101917
2763141362035716801,2021-09-01,0.00890315
2763141362035716801,2021-09-01,0.011458838
2763141362035716801,2021-10-01,0.006182264
2763141362035716801,2021-10-01,0.004983076
2763141362035716801,2021-10-01,0.005162169
2763141362035716801,2021-11-01,0.004977473
2768068015169423097,2021-07-01,0.050650552
2768068015169423097,2021-07-01,0.050650552
2768068015169423097,2021-08-01,0.02103693
2768068015169423097,2021-08-01,0.0121147465
2768068015169423097,2021-08-01,0.009931837
2768068015169423097,2021-10-01,0.008229581
2768068015169423097,2021-10-01,0.008696651
2768068015169423097,2021-10-01,0.010148761
2771214050521171719,2021-07-01,0.021154577
2771214050521171719,2021-07-01,0.03418437
2771214050521171719,2021-07-01,0.03824896
2771214050521171719,2021-07-01,0.012352332
2771214050521171719,2021-07-01,0.014866672
2771214050521171719,2021-07-01,0.009287522
2771214050521171719,2021-07-01,0.015511839
2771214050521171719,2021-08-01,0.015806526
2771214050521171719,2021-08-01,0.015363863
2771214050521171719,2021-08-01,0.010637229
2771214050521171719,2021-08-01,0.015101019
2771214050521171719,2021-09-01,0.011909808
2771214050521171719,2021-09-01,0.706743
2771214050521171719,2021-09-01,0.009895209
2771214050521171719,2021-09-01,0.7005787
2771214050521171719,2021-09-01,0.012817551
2771214050521171719,2021-10-01,0.008261661
2771214050521171719,2021-10-01,0.007940819
2771214050521171719,2021-11-01,0.007957315
2771214050521171719,2021-11-01,0.0067264163
2771214050521171719,2021-11-01,0.0061581437
2771214050521171719,2021-11-01,0.0072846212
2771214050521171719,2021-11-01,0.0072976323
2772135008486239291,2021-07-01,0.028460447
2772135008486239291,2021-07-01,0.021846104
2772135008486239291,2021-08-01,0.58451605
2772135008486239291,2021-09-01,0.013329938
2772135008486239291,2021-09-01,0.18943973
2772135008486239291,2021-10-01,0.011618315
2772135008486239291,2021-10-01,0.011751482
2772135008486239291,2021-10-01,0.010107962
2772135008486239291,2021-10-01,0.012154427
2772135008486239291,2021-10-01,0.0077753225
2773493808492482979,2021-08-01,0.0137532335
2773493808492482979,2021-08-01,0.027475506
2773493808492482979,2021-09-01,0.025118543
2773493808492482979,2021-09-01,0.013244447
2773493808492482979,2021-10-01,0.015741002
2773493808492482979,2021-10-01,0.010643614
2778852475840838977,2021-07-01,0.014350291
2778852475840838977,2021-08-01,0.011740611
2778852475840838977,2021-08-01,0.011740611
2780030912070252968,2021-08-01,0.159731
2780030912070252968,2021-08-01,0.057320755
2780030912070252968,2021-09-01,0.026819412
2780030912070252968,2021-10-01,0.009495234
2780030912070252968,2021-10-01,0.00801823
2780030912070252968,2021-11-01,0.008297486
2785178201607654410,2021-08-01,0.15970543
2785178201607654410,2021-10-01,0.031741545
2805743565496207618,2021-08-01,0.012049317
2805743565496207618,2021-09-01,0.015124364
2805743565496207618,2021-09-01,0.015124364
2805743565496207618,2021-10-01,0.011314181
2808145376905474927,2021-07-01,0.016322816
2808145376905474927,2021-07-01,0.014479112
2808145376905474927,2021-07-01,0.015286805
2808145376905474927,2021-07-01,0.22699118
2808145376905474927,2021-07-01,0.004842153
2808145376905474927,2021-08-01,0.0053478703
2808145376905474927,2021-08-01,0.00490946
2808145376905474927,2021-08-01,0.010035884
2808145376905474927,2021-09-01,0.005499168
2808145376905474927,2021-09-01,0.0048945267
2808145376905474927,2021-09-01,0.006206422
2808145376905474927,2021-09-01,0.0059476118
2808145376905474927,2021-10-01,0.0036880807
2808145376905474927,2021-10-01,0.0037077584
2808145376905474927,2021-10-01,0.0053154742
2808145376905474927,2021-11-01,0.0027460468
2808145376905474927,2021-11-01,0.0036679478
2814790209436551216,2021-07-01,0.14571229
2814790209436551216,2021-08-01,0.07733216
2814790209436551216,2021-08-01,0.0659744
2814790209436551216,2021-09-01,0.019410446
2814790209436551216,2021-09-01,0.016105678
2814790209436551216,2021-09-01,0.022353169
2814790209436551216,2021-09-01,0.018861683
2814790209436551216,2021-10-01,0.015108112
2819054834565698513,2021-07-01,0.014160839
2819054834565698513,2021-07-01,0.014160839
2819054834565698513,2021-07-01,0.018112311
2819054834565698513,2021-07-01,0.008722835
2819054834565698513,2021-08-01,0.02459653
2819054834565698513,2021-08-01,0.026904026
2819054834565698513,2021-08-01,0.0140020205
2819054834565698513,2021-09-01,0.009701933
2819054834565698513,2021-09-01,0.023194585
2819054834565698513,2021-09-01,0.016403718
2819054834565698513,2021-09-01,0.008057669
2819054834565698513,2021-10-01,0.052913424
2819054834565698513,2021-10-01,0.0043687844
2819054834565698513,2021-10-01,0.00604977
2819054834565698513,2021-10-01,0.013474073
2819054834565698513,2021-11-01,0.014044215
2819054834565698513,2021-11-01,0.004941119
2819054834565698513,2021-11-01,0.041725714
2870813069335519467,2021-08-01,0.034846302
2870813069335519467,2021-08-01,0.026411666
2870813069335519467,2021-09-01,0.036234174
2870813069335519467,2021-09-01,0.01130848
2870813069335519467,2021-10-01,0.010407813
2900002014851776114,2021-07-01,0.13468042
2900002014851776114,2021-07-01,0.26318273
2900002014851776114,2021-09-01,0.030300144
2900002014851776114,2021-09-01,0.060045175
2900002014851776114,2021-10-01,0.023106894
2900002014851776114,2021-10-01,0.021836719
